"198","180198","English Work Book  1","P.Rathna   ","1","1","VRB Publishers","11","296","English","Yes","English","B2","NULL"
"199","180199","English Work Book","N.M.Ramkumar   ","1","1","Standard Publications","1","400","English","Yes","English","B2","NULL"
"200","180200","Technical English Workbook  1","J.Anbazhagan Vijay N.Jaishree  ","1","1","Global Publishers","3","450","English","Yes","English","B2","NULL"
"201","180201","Technical English Workbook  2","S.Gunasekaran   ","1","1","Global Publishers","6","398","English","Yes","English","B2","NULL"
"202","180202","Technical English Workbook  2","S.Gunasekaran   ","1","1","United Global Publishers","4","294","English","Yes","English","B2","NULL"
"203","180203","Advanced Engineering Mathematics","Erwin Kreyszig Herbert Kreyszig Edward J.Norminton ","1","1","Wiley India","10","","Mathematics","Yes","Mathematics","B2","NULL"
"204","180204","Calculus Early Transcendentals","James Stewart   ","1","1","Cengage Learning","7","","Mathematics","Yes","Mathematics","B2","NULL"
"205","180205","Calculus Early Transcendentals","James Stewart   ","1","1","Cengage Learning","7","","Mathematics","No","Mathematics","B2","NULL"
"206","180206","Calculus Early Transcendentals","James Stewart   ","1","1","Cengage Learning","7","","Mathematics","No","Mathematics","B2","NULL"
"207","180207","Calculus Early Transcendentals","James Stewart   ","1","1","Cengage Learning","7","","Mathematics","No","Mathematics","B3","NULL"
"208","180208","Calculus Early Transcendentals","James Stewart   ","1","1","Cengage Learning","7","","Mathematics","No","Mathematics","B3","NULL"
"209","180209","Calculus Early Transcendentals","James Stewart   ","1","1","Cengage Learning","7","","Mathematics","No","Mathematics","B3","NULL"
"210","180210","Calculus Early Transcendentals","James Stewart   ","1","1","Cengage Learning","7","","Mathematics","No","Mathematics","B3","NULL"
"211","180211","Calculus Early Transcendentals","James Stewart   ","1","1","Cengage Learning","7","","Mathematics","No","Mathematics","B3","NULL"
"212","180212","Calculus Early Transcendentals","James Stewart   ","1","1","Cengage Learning","7","","Mathematics","No","Mathematics","B3","NULL"
"213","180213","Essential Calculus Early Transcendentals","James Stewart   ","1","1","Cengage Learning","1","","Mathematics","Yes","Mathematics","B3","NULL"
"214","180214","Engineering Mathematics  1","J.John A.Arockiamary  ","1","1","Jaison Publications","5","488","Mathematics","Yes","Mathematics","B3","NULL"
"215","180215","Engineering Mathematics  1 Question Bank","J.John A.Arockiamary  ","1","1","Jaison Publications","1","","Mathematics","Yes","Mathematics","B3","NULL"
"216","180216","Engineering Mathematics  2","J.John A.Arockiamary  ","1","1","Jaison Publications","6","488","Mathematics","Yes","Mathematics","B3","NULL"
"217","180217","Engineering Mathematics  1","A.Singaravelu   ","1","1","Meenakshi Agency","5","390","Mathematics","Yes","Mathematics","B3","NULL"
"218","180218","Engineering Mathematics  2","A.Singaravelu   ","1","1","Meenakshi Agency","25","495","Mathematics","Yes","Mathematics","B3","NULL"
"219","180219","Transforms and Partial Differential Equations","A.Singaravelu   ","1","1","Meenakshi Agency","1","475","Mathematics","Yes","Mathematics","B3","NULL"
"220","180220","Engineering Mathematics","N.P.Bali Manish Goyal  ","1","1","University Science Press","4","325","Mathematics","Yes","Mathematics","B3","NULL"
"221","180221","Engineering Mathematics  1","N.Subramaniam   ","1","1","Scm Publishers","2","490","Mathematics","Yes","Mathematics","B3","NULL"
"222","180222","Fundamentals of Applied Probability and Random Processes","Oliver C.Ibe   ","1","1","Elsevier","5","","Mathematics","Yes","Mathematics","B3","NULL"
"223","180223","Discrete and Combinatorial Mathematics","Ralph P.Grimaldi   ","1","1","Pearson Education","4","","Mathematics","Yes","Mathematics","B3","NULL"
"224","180224","Engineering Mathematics ","P.Sivaramakrishna Das C.Vijayakumari E.Rukmangadachari ","1","1","Pearson","2","","Mathematics","Yes","Mathematics","B3","NULL"
"225","180225","Engineering Mathematics  2","P.Sivaramakrishna Das C.Vijayakumari  ","1","1","Viji's Academy","4","395","Mathematics","Yes","Mathematics","B3","NULL"
"226","180226","Engineering Mathematics ","T.Veerarajan   ","1","1","Tata McGraw Hill Education","3","","Mathematics","Yes","Mathematics","B3","NULL"
"227","180227","Engineering Mathematics","T.Veerarajan   ","1","1","Tata McGraw Hill Education","3","","Mathematics","No","Mathematics","B3","NULL"
"228","180228","Engineering Mathematics  2","P.Ganesan   ","1","1","RDA Publications","1","150","Mathematics","Yes","Mathematics","B4","NULL"
"229","180229","Calculus","S.Narayanan T.K.Manicavachagom Pillay  ","1","1","S.Viswanathan Publishers","1","","Mathematics","Yes","Mathematics","B4","NULL"
"230","180230","Higher Engineering Mathematics","B.V.Ramana   ","1","1","Tata McGraw Hill Education","4","","Mathematics","Yes","Mathematics","B4","NULL"
"231","180231","Higher Engineering Mathematics","B.V.Ramana   ","1","1","Tata McGraw Hill Education","4","","Mathematics","No","Mathematics","B4","NULL"
"232","180232","Probability and Random Processes","G.Balaji   ","1","1","G.Balaji Publications","7","326","Mathematics","Yes","Mathematics","B4","NULL"
"233","180233","Probability and Random Processes Question Bank","G.Balaji   ","1","1","G.Balaji Publications","1","150","Mathematics","Yes","Mathematics","B4","NULL"
"234","180234","Discrete Mathematics Question Bank","G.Balaji   ","1","1","G.Balaji Publications","1","120","Mathematics","Yes","Mathematics","B4","NULL"
"235","180235","Transforms and Partial Differential Equations","G.Balaji   ","1","1","G.Balaji Publications","11","479","Mathematics","Yes","Mathematics","B4","NULL"
"236","180236","Transforms and Partial Differential Equations Question Bank","G.Balaji   ","1","1","G.Balaji Publications","1","150","Mathematics","Yes","Mathematics","B4","NULL"
"237","180237","Probability and Queueing Theory","G.Balaji   ","1","1","G.Balaji Publications","6","","Mathematics","Yes","Mathematics","B4","NULL"
"238","180238","Probability and Queueing Theory Question Bank","G.Balaji   ","1","1","G.Balaji Publications","1","150","Mathematics","Yes","Mathematics","B4","NULL"
"239","180239","Probability and Queueing Theory Question Bank","G.Balaji   ","1","1","G.Balaji Publications","1","150","Mathematics","No","Mathematics","B4","NULL"
"240","180240","Probability and Queueing Theory Question Bank","G.Balaji   ","1","1","G.Balaji Publications","1","150","Mathematics","No","Mathematics","B4","NULL"
"241","180241","Engineering Mathematics  1","G.Balaji   ","1","1","G.Balaji Publications","1","425","Mathematics","Yes","Mathematics","B4","NULL"
"242","180242","Engineering Mathematics  1","G.Balaji   ","1","1","G.Balaji Publications","1","425","Mathematics","No","Mathematics","B4","NULL"
"243","180243","Engineering Mathematics  1","G.Balaji   ","1","1","G.Balaji Publications","5","425","Mathematics","Yes","Mathematics","B4","NULL"
"244","180244","Engineering Mathematics  1","G.Balaji   ","1","1","G.Balaji Publications","2","497","Mathematics","Yes","Mathematics","B4","NULL"
"245","180245","Engineering Mathematics  1","G.Balaji   ","1","1","G.Balaji Publications","4","497","Mathematics","Yes","Mathematics","B4","NULL"
"246","180246","Engineering Mathematics  1 Question Bank","G.Balaji   ","1","1","G.Balaji Publications","4","150","Mathematics","Yes","Mathematics","B4","NULL"
"247","180247","Engineering Mathematics  1 Question Bank","G.Balaji   ","1","1","G.Balaji Publications","1","150","Mathematics","Yes","Mathematics","B4","NULL"
"248","180248","Engineering Mathematics  2","G.Balaji   ","1","1","G.Balaji Publications","1","452","Mathematics","Yes","Mathematics","B4","NULL"
"249","180249","Numerical Methods","G.Balaji   ","1","1","G.Balaji Publications","9","336","Mathematics","Yes","Mathematics","B4","NULL"
"250","180250","Higher Engineering Mathematics","B.S.Grewal J.S.Grewal  ","1","1","Khanna Publishers","40","360","Mathematics","Yes","Mathematics","B4","NULL"
"251","180251","Higher Engineering Mathematics","B.S.Grewal J.S.Grewal  ","1","1","Khanna Publishers","40","360","Mathematics","No","Mathematics","B4","NULL"
"252","180252","Higher Engineering Mathematics","B.S.Grewal J.S.Grewal  ","1","1","Khanna Publishers","40","360","Mathematics","No","Mathematics","B4","NULL"
"253","180253","Higher Engineering Mathematics","B.S.Grewal J.S.Grewal  ","1","1","Khanna Publishers","40","360","Mathematics","No","Mathematics","B5","NULL"
"254","180254","Higher Engineering Mathematics","B.S.Grewal J.S.Grewal  ","1","1","Khanna Publishers","40","360","Mathematics","No","Mathematics","B5","NULL"
"255","180255","Higher Engineering Mathematics","B.S.Grewal J.S.Grewal  ","1","1","Khanna Publishers","41","","Mathematics","Yes","Mathematics","B5","NULL"
"256","180256","Higher Engineering Mathematics","B.S.Grewal J.S.Grewal  ","1","1","Khanna Publishers","41","","Mathematics","No","Mathematics","B5","NULL"
"257","180257","Higher Engineering Mathematics","B.S.Grewal J.S.Grewal  ","1","1","Khanna Publishers","42","475","Mathematics","Yes","Mathematics","B5","NULL"
"258","180258","Higher Engineering Mathematics","B.S.Grewal J.S.Grewal  ","1","1","Khanna Publishers","42","475","Mathematics","No","Mathematics","B5","NULL"
"259","180259","Higher Engineering Mathematics","B.S.Grewal J.S.Grewal  ","1","1","Khanna Publishers","42","475","Mathematics","No","Mathematics","B5","NULL"
"260","180260","Higher Engineering Mathematics","B.S.Grewal J.S.Grewal  ","1","1","Khanna Publishers","42","475","Mathematics","No","Mathematics","B5","NULL"
"261","180261","Higher Engineering Mathematics","B.S.Grewal J.S.Grewal  ","1","1","Khanna Publishers","42","475","Mathematics","No","Mathematics","B5","NULL"
"262","180262","Higher Engineering Mathematics","B.S.Grewal J.S.Grewal  ","1","1","Khanna Publishers","42","475","Mathematics","No","Mathematics","B5","NULL"
"263","180263","Higher Engineering Mathematics","B.S.Grewal J.S.Grewal  ","1","1","Khanna Publishers","42","475","Mathematics","No","Mathematics","B5","NULL"
"264","180264","Higher Engineering Mathematics","B.S.Grewal J.S.Grewal  ","1","1","Khanna Publishers","42","475","Mathematics","No","Mathematics","B5","NULL"
"265","180265","Higher Engineering Mathematics","B.S.Grewal J.S.Grewal  ","1","1","Khanna Publishers","42","475","Mathematics","No","Mathematics","B5","NULL"
"266","180266","Higher Engineering Mathematics","B.S.Grewal J.S.Grewal  ","1","1","Khanna Publishers","43","625","Mathematics","Yes","Mathematics","C1","NULL"
"267","180267","Higher Engineering Mathematics","B.S.Grewal J.S.Grewal  ","1","1","Khanna Publishers","43","625","Mathematics","No","Mathematics","C1","NULL"
"268","180268","Higher Engineering Mathematics","B.S.Grewal J.S.Grewal  ","1","1","Khanna Publishers","43","725","Mathematics","Yes","Mathematics","C1","NULL"
"269","180269","Higher Engineering Mathematics","B.S.Grewal J.S.Grewal  ","1","1","Khanna Publishers","43","725","Mathematics","No","Mathematics","C1","NULL"
"270","180270","Numerical Methods","B.S.Grewal J.S.Grewal  ","1","1","Khanna Publishers","9","305","Mathematics","Yes","Mathematics","C1","NULL"
"271","180271","Applied Numerical Methods","Curtis F.Gerald Patrick O.Wheatley  ","1","1","Pearson","7","","Mathematics","Yes","Mathematics","C1","NULL"
"272","180273","Fundamentals of Computing and Programming in C","Pradip Dey Manas Ghosh  ","1","1","Oxford Higher Education","1","230","Computer Science","Yes","Computer Science","C1","NULL"
"273","180274","Fundamentals of Computing and Programming in C","Pradip Dey Manas Ghosh  ","1","1","Oxford Higher Education","1","230","Computer Science","No","Computer Science","C1","NULL"
"274","180275","Fundamentals of Computing and Programming in C","Pradip Dey Manas Ghosh  ","1","1","Oxford Higher Education","1","230","Computer Science","No","Computer Science","C1","NULL"
"275","180276","Fundamentals of Computing and Programming in C","Pradip Dey Manas Ghosh  ","1","1","Oxford Higher Education","1","230","Computer Science","No","Computer Science","C1","NULL"
"276","180277","Fundamentals of Computing and Programming in C","Pradip Dey Manas Ghosh  ","1","1","Oxford Higher Education","2","315","Computer Science","Yes","Computer Science","C1","NULL"
"277","180278","Fundamentals of Computing and Programming in C","Pradip Dey Manas Ghosh  ","1","1","Oxford Higher Education","1","315","Computer Science","No","Computer Science","C1","NULL"
"278","180279","Fundamentals of Computing and Programming in C","Pradip Dey Manas Ghosh  ","1","1","Oxford Higher Education","1","230","Computer Science","No","Computer Science","C1","NULL"
"279","180280","Fundamentals of Computing and Programming in C","Pradip Dey Manas Ghosh  ","1","1","Oxford Higher Education","1","230","Computer Science","No","Computer Science","C1","NULL"
"280","180281","Fundamentals of Computing and Programming in C","Pradip Dey Manas Ghosh  ","1","1","Oxford Higher Education","1","230","Computer Science","No","Computer Science","C1","NULL"
"281","180282","Fundamentals of Computing and Programming in C","Pradip Dey Manas Ghosh  ","1","1","Oxford Higher Education","1","230","Computer Science","No","Computer Science","C1","NULL"
"282","180283","Fundamentals of Computing and Programming in C","Pradip Dey Manas Ghosh  ","1","1","Oxford Higher Education","3","315","Computer Science","Yes","Computer Science","C1","NULL"
"283","180284","Fundamentals of Computing and Programming in C","Pradip Dey Manas Ghosh  ","1","1","Oxford Higher Education","4","500","Computer Science","Yes","Computer Science","C1","NULL"
"284","180285","Fundamentals of Computing and Programming in C","Pradip Dey Manas Ghosh  ","1","1","Oxford Higher Education","4","500","Computer Science","No","Computer Science","C1","NULL"
"285","180286","Fundamentals of Computing and Programming in C","Pradip Dey Manas Ghosh  ","1","1","Oxford Higher Education","4","500","Computer Science","No","Computer Science","C1","NULL"
"286","180287","Fundamentals of Computing and Programming in C","Pradip Dey Manas Ghosh  ","1","1","Oxford Higher Education","4","500","Computer Science","No","Computer Science","C1","NULL"
"287","180288","Fundamentals of Computing and Programming in C","Pradip Dey Manas Ghosh  ","1","1","Oxford Higher Education","4","500","Computer Science","No","Computer Science","C1","NULL"
"288","180289","Fundamentals of Computing and Programming in C","Pradip Dey Manas Ghosh  ","1","1","Oxford Higher Education","4","500","Computer Science","No","Computer Science","C1","NULL"
"289","180290","Fundamentals of Computing and Programming in C","Pradip Dey Manas Ghosh  ","1","1","Oxford Higher Education","4","500","Computer Science","No","Computer Science","C1","NULL"
"290","180291","Fundamentals of Computing and Programming in C","Pradip Dey Manas Ghosh  ","1","1","Oxford Higher Education","4","500","Computer Science","No","Computer Science","C1","NULL"
"291","180292","Computer Fundamentals and Programming in C","Anita Goel Ajay Mittal  ","1","1","Pearson","1","","Computer Science","Yes","Computer Science","C1","NULL"
"292","180293","Let Us C","Yashavant Kanetkar   ","1","1","BPB Publications","4","180","Computer Science","Yes","Computer Science","C1","NULL"
"293","180294","Let Us C","Yashavant Kanetkar   ","1","1","BPB Publications","12","258","Computer Science","Yes","Computer Science","C1","NULL"
"294","180295","Let Us C","Yashavant Kanetkar   ","1","1","BPB Publications","12","258","Computer Science","No","Computer Science","C1","NULL"
"295","180296","Understanding Pointers in C","Yashavant Kanetkar   ","1","1","BPB Publications","3","195","Computer Science","Yes","Computer Science","C1","NULL"
"296","180297","Understanding Pointers in C","Yashavant Kanetkar   ","1","1","BPB Publications","4","270","Computer Science","Yes","Computer Science","C1","NULL"
"297","180298","Mastering Turbo C","Stan KellyBootle   ","1","1","BPB Publications","1","120","Computer Science","Yes","Computer Science","C1","NULL"
"298","180299","Programming in ANSI C","E.Balagurusamy   ","1","1","Tata McGraw Hill Publishing Company","4","","Computer Science","Yes","Computer Science","C1","NULL"
"299","180300","The C Programming Language","Brian W.Kernighan Dennis M.Ritchie  ","1","1","PHI Learing","2","225","Computer Science","Yes","Computer Science","C1","NULL"
"300","180301","C Language","CSC   ","1","1","CSC Computer Education","1","","Computer Science","Yes","Computer Science","C1","NULL"
"301","180302","Programming Languages","Ravi Sethi K.V.Viswanatha  ","1","1","Pearson","2","","Computer Science","Yes","Computer Science","C1","NULL"
"302","180303","An Introduction to Operating Systems","Pramod Chandra P.Bhatt   ","1","1","PHI Learing","2","295","Computer Science","Yes","Computer Science","C1","NULL"
"303","180304","Operating Systems","Andrew S.Tanenbaum Albert S.Woodhull  ","1","1","PHI Learing","2","395","Computer Science","Yes","Computer Science","C1","NULL"
"304","180305","Computer Practice Laboratory  1","V.Ramesh Babu R.Samyuktha M.Muni Rathnam ","1","1","VRB Publishers","1","","Computer Science","Yes","Computer Science","C1","NULL"
"305","180306","Digital Logic and Computer Organization","V.Rajaraman T.Radhakrishnan  ","1","1","PHI Learing","1","295","Computer Science","Yes","Computer Science","C2","NULL"
"306","180307","Computer Organization and Design","David A.Patterson John L.Hennessy  ","1","1","MK Publishers","4","","Computer Science","Yes","Computer Science","C2","NULL"
"307","180308","Computer Organization and Design","David A.Patterson John L.Hennessy  ","1","1","MK Publishers","4","","Computer Science","No","Computer Science","C2","NULL"
"308","180309","Computer Organization","Carl Hamacher Zvonko Vranesic Safwat Zaky ","1","1","McGraw Hill Education","5","","Computer Science","Yes","Computer Science","C2","NULL"
"309","180310","Computer Organization","Carl Hamacher Zvonko Vranesic Safwat Zaky ","1","1","McGraw Hill Education","5","","Computer Science","No","Computer Science","C2","NULL"
"310","180311","Computer Organization","Carl Hamacher Zvonko Vranesic Safwat Zaky ","1","1","McGraw Hill Education","5","","Computer Science","No","Computer Science","C2","NULL"
"311","180312","Computer Fundamentals","Pradeep K.Sinha Priti Sinha  ","1","1","BPB Publications","3","165","Computer Science","Yes","Computer Science","C2","NULL"
"312","180313","Computer Fundamentals","Pradeep K.Sinha Priti Sinha  ","1","1","BPB Publications","3","165","Computer Science","No","Computer Science","C2","NULL"
"313","180314","Computer Fundamentals","Pradeep K.Sinha Priti Sinha  ","1","1","BPB Publications","3","165","Computer Science","No","Computer Science","C2","NULL"
"314","180315","Compiler Construction","Kenneth C.Louden   ","1","1","Galgotia Publications","1","176","Computer Science","Yes","Computer Science","C2","NULL"
"315","180316","Applying UML and Patterns","Craig Larman   ","1","1","Pearson","3","","Computer Science","Yes","Computer Science","C2","NULL"
"316","180317","Object Oriented Modeling and Design with UML","Michael R.Blaha James R.Rumbaugh  ","1","1","Pearson","2","","Computer Science","Yes","Computer Science","C2","NULL"
"317","180318","Object Oriented Modeling and Design with UML","Michael R.Blaha James R.Rumbaugh  ","1","1","Pearson","2","","Computer Science","No","Computer Science","C2","NULL"
"318","180319",""XML"," Web Services and the Data Revolution"","Frank P.Coyle   ","1","1","Pearson","8","","Computer Science","Yes","Computer Science","C2","NULL"
"319","180320",""Introduction to Automata Theory","Languages and Computation"","John E.Hopcraft Rajeev Motwani Jeffrey D.Ullman ","1","1","Pearson","3","","Computer Science","Yes","Computer Science","C2","NULL"
"320","180321",""Introduction to Automata Theory","Languages and Computation"","John E.Hopcraft Rajeev Motwani Jeffrey D.Ullman ","1","1","Pearson","3","","Computer Science","Yes","Computer Science","C2","NULL"
"321","180322","Computer Graphics Using OpenGL","Francis S.Hill Stephen M.Kelley  ","1","1","Pearson","3","550","Computer Science","Yes","Computer Science","C2","NULL"
"322","180323","Computer Graphics Using OpenGL","Francis S.Hill Stephen M.Kelley  ","1","1","Pearson","3","","Computer Science","Yes","Computer Science","C2","NULL"
"323","180324","Computer Networking","James F.Kurose Keith W.Ross  ","1","1","Pearson","3","","Computer Science","Yes","Computer Science","C2","NULL"
"324","180325","Data Communication and Networking","Behrouz A.Forouzan   ","1","1","McGraw Hill Education","4","","Computer Science","Yes","Computer Science","C2","NULL"
"325","180326","Fundamentals of Computing and Programming","V.Ramesh Babu R.Samyuktha M.Muni Rathnam ","1","1","VRB Publishers","17","460","Computer Science","Yes","Computer Science","C2","NULL"
"326","180327","Fundamentals of Computing and Programming","V.Ramesh Babu R.Samyuktha M.Muni Rathnam ","1","1","VRB Publishers","15","395","Computer Science","Yes","Computer Science","C2","NULL"
"327","180328","Fundamentals of Computing and Programming","E.Balagurusamy   ","1","1","McGraw Hill Education","1","","Computer Science","Yes","Computer Science","C2","NULL"
"328","180329","Digital Principles and System Design","Atul P.Godse Deepali A.Godse  ","1","1","Technical Publications","4","395","Computer Science","Yes","Computer Science","C2","NULL"
"329","180330","Digital Principles and Applications","Albert Paul Malvino Donald P.Leach  ","1","1","Tata McGraw Hill Publishing Company","4","","Computer Science","Yes","Computer Science","C2","NULL"
"330","180331","Digital Design","M.Morris Mano   ","1","1","PHI Learing","3","175","Computer Science","Yes","Computer Science","C2","NULL"
"331","180332","Digital Design","M.Morris Mano Michael D.Ciletti  ","1","1","Pearson","4","","Computer Science","Yes","Computer Science","C2","NULL"
"332","180333","Digital Design","M.Morris Mano Michael D.Ciletti  ","1","1","Pearson","4","","Computer Science","No","Computer Science","C2","NULL"
"333","180334","Digital Design","M.Morris Mano Michael D.Ciletti  ","1","1","Pearson","4","","Computer Science","No","Computer Science","C2","NULL"
"334","180335","Digital Design","M.Morris Mano Michael D.Ciletti  ","1","1","Pearson","4","","Computer Science","No","Computer Science","C2","NULL"
"335","180336","Digital Signal Processing","John G.Proakis Dimitris G.Manolakis  ","1","1","Pearson","3","","Computer Science","Yes","Computer Science","C2","NULL"
"336","180337","Digital Signal Processing","P.Ramesh Babu   ","1","1","Scitech Publications","4","","Computer Science","Yes","Computer Science","C2","NULL"
"337","180338","System Software","Leland L.Beck D.Manjula  ","1","1","Pearson","3","","Computer Science","Yes","Computer Science","C2","NULL"
"338","180339","System Software","Leland L.Beck D.Manjula  ","1","1","Pearson","3","","Computer Science","No","Computer Science","C2","NULL"
"339","180340","Software Engineering","J.Daphney Joann   ","1","1","A.R Publications","1","145","Computer Science","Yes","Computer Science","C2","NULL"
"340","180341","Software Engineering","V.R.Kavitha   ","1","1","Magnus Publications","1","200","Computer Science","Yes","Computer Science","C2","NULL"
"341","180342","Software Engineering","Roger S.Pressman   ","1","1","McGraw Hill Education","7","","Computer Science","Yes","Computer Science","C2","NULL"
"342","180343","Software Engineering","N.K.Prema   ","1","1","Sai Publishers","1","150","Computer Science","Yes","Computer Science","C2","NULL"
"343","180344","Fundamentals of Data Structures in C","Ellis Horowitz Sartaj Sahni Susan AndersonFreed ","1","1","University Press","2","","Computer Science","Yes","Computer Science","C2","NULL"
"344","180345","Fundamentals of Data Structures in C","Ellis Horowitz Sartaj Sahni Susan AndersonFreed ","1","1","University Press","2","","Computer Science","No","Computer Science","C2","NULL"
"345","180346","Fundamentals of Data Structures","Ellis Horowitz Sartaj Sahni  ","1","1","Galgotia Publications","1","","Computer Science","Yes","Computer Science","C2","NULL"
"346","180347","Programming and Data Structures  1","V.Ramesh Babu R.Samyuktha M.Muni Rathnam ","1","1","VRB Publishers","1","460","Computer Science","Yes","Computer Science","C3","NULL"
"347","180348","Data Structures and Algorithm Analysis in C","Mark Allen Weiss   ","1","1","Pearson","2","","Computer Science","Yes","Computer Science","C3","NULL"
"348","180349","Data Structures and Algorithm Analysis in C++","Mark Allen Weiss   ","1","1","Pearson","3","","Computer Science","Yes","Computer Science","C3","NULL"
"349","180350",""Data Structures","Algorithms"," and ObjectOriented Programming"","Gregory L.Heileman   ","1","1","Tata McGraw Hill Publishing Company","1","","Computer Science","Yes","Computer Science","C3","NULL"
"350","180351","Database System Concepts","Abraham Silberchatz Henry F.Korth S.Sudarshan ","1","1","McGraw Hill Education","5","","Computer Science","Yes","Computer Science","C3","NULL"
"351","180352","Database System Concepts","Abraham Silberchatz Henry F.Korth S.Sudarshan ","1","1","McGraw Hill Education","5","","Computer Science","No","Computer Science","C3","NULL"
"352","180353","Database System Concepts","Abraham Silberchatz Henry F.Korth S.Sudarshan ","1","1","McGraw Hill Education","6","","Computer Science","Yes","Computer Science","C3","NULL"
"353","180354","Database System Concepts","Abraham Silberchatz Henry F.Korth S.Sudarshan ","1","1","McGraw Hill Education","6","","Computer Science","No","Computer Science","C3","NULL"
"354","180355","Database System Concepts","Abraham Silberchatz Henry F.Korth S.Sudarshan ","1","1","McGraw Hill Education","6","","Computer Science","No","Computer Science","C3","NULL"
"355","180356","Database System Concepts","Abraham Silberchatz Henry F.Korth S.Sudarshan ","1","1","McGraw Hill Education","6","","Computer Science","No","Computer Science","C3","NULL"
"356","180357","Database System Concepts","Abraham Silberchatz Henry F.Korth S.Sudarshan ","1","1","McGraw Hill Education","6","","Computer Science","No","Computer Science","C3","NULL"
"357","180358","Information Technology","Dennis P.Curtin Kim Foley Kunal Sen Cathleen Morin","1","1","Tata McGraw Hill Publishing Company","13","","Computer Science","Yes","Computer Science","C3","NULL"
"358","180359","Operations Research","R.Panneerselvam   ","1","1","PHI Learing","2","395","Computer Science","Yes","Computer Science","C3","NULL"
"359","180360","Artificial Intelligence","Stuart Russell Peter Norvig  ","1","1","Pearson","2","","Computer Science","Yes","Computer Science","C3","NULL"
"360","180361","Introduction to Artificial Intelligence and Expert Systems","Dan W.Patterson   ","1","1","PHI Learing","12","150","Computer Science","Yes","Computer Science","C3","NULL"
"361","180362","Computer Programming","E.Balagurusamy   ","1","1","McGraw Hill Education","1","","Computer Science","Yes","Computer Science","C3","NULL"
"362","180363","Computer Programming","Ashok N.Kamthane   ","1","1","Pearson","2","","Computer Science","Yes","Computer Science","C3","NULL"
"363","180364","Computer Programming","Ashok N.Kamthane   ","1","1","Pearson","2","","Computer Science","No","Computer Science","C3","NULL"
"364","180365","Distributed Systems","George Coulouris Jean Dollimore Tim Kindberg Gordon Blair","1","1","Pearson","5","","Computer Science","Yes","Computer Science","C3","NULL"
"365","180366",""Image Processing","Analysis and Machine Vision"","Milan Sonka Vaclav Hlavac Roger Boyle ","1","1","Thomson Brooks/Cole","2","","Computer Science","Yes","Computer Science","C3","NULL"
"366","180367","C++ How to Program","Paul Deitel Harvey Deitel  ","1","1","PHI Learing","8","695","Computer Science","Yes","Computer Science","C3","NULL"
"367","180368","C++ How to Program","Paul Deitel Harvey Deitel  ","1","1","PHI Learing","8","695","Computer Science","No","Computer Science","C3","NULL"
"368","180369","C++ How to Program","H.M.Deitel P.J.Deitel  ","1","1","Pearson","4","","Computer Science","Yes","Computer Science","C3","NULL"
"369","180370","C++ How to Program","H.M.Deitel P.J.Deitel  ","1","1","Pearson","4","","Computer Science","No","Computer Science","C3","NULL"
"370","180371","C++ Programming","Mike McGrath   ","1","1","Tata McGraw Hill Publishing Company","1","","Computer Science","Yes","Computer Science","C3","NULL"
"371","180372","Computer Algorithms","Ellis Horowitz Sartaj Sahni Sanguthevar Rajasekaran ","1","1","University Press","2","","Computer Science","Yes","Computer Science","C3","NULL"
"372","180373","C++","CSC   ","1","1","CSC Computer Education","1","","Computer Science","Yes","Computer Science","C3","NULL"
"373","180374","C++","CSC   ","1","1","CSC Computer Education","1","","Computer Science","No","Computer Science","C3","NULL"
"374","180375","Personal Computers","Art Margolis   ","1","1","BPB Publications","1","150","Computer Science","Yes","Computer Science","C3","NULL"
"375","180376","Design of Transmission Systems","V.Jayakumar   ","1","1","Lakshmi Publications","3","275","Mechanical","Yes","Mechanical","C3","NULL"
"376","180377","Total Quality Management","Dale H.Besterfield Carol BesterfieldMichna Glen H.Besterfield Mary BesterfieldSacre","1","1","Pearson","4","","Mechanical","Yes","Mechanical","C3","NULL"
"377","180378","Total Quality Management","V.Jayakumar R.Raju  ","1","1","Lakshmi Publications","7","150","Mechanical","Yes","Mechanical","C3","NULL"
"378","180379","Fundamentals of Engineering Heat and Mass Transfer","R.C.Sachdeva   ","1","1","New Age International Publishers","4","395","Mechanical","Yes","Mechanical","C3","NULL"
"379","180380","Thermal Engineering","R.K.Rajput   ","1","1","Laxmi Publications","8","","Mechanical","Yes","Mechanical","D1","NULL"
"380","180381","Theory of Machines and Mechanisms","John J.Uicker Gordon R.Pennock Joseph E.Shigley ","1","1","Oxford University Press","3","","Mechanical","Yes","Mechanical","D1","NULL"
"381","180382","Theory of Machines","R.S.Khurmi J.K.Gupta  ","1","1","S.Chand Publishing","41","750","Mechanical","Yes","Mechanical","D1","NULL"
"382","180383","Machine Design","R.S.Khurmi J.K.Gupta  ","1","1","Eurasia Publishing House","1","","Mechanical","Yes","Mechanical","D1","NULL"
"383","180384","Dynamic of Machinery","V.Jayakumar   ","1","1","Lakshmi Publications","5","330","Mechanical","Yes","Mechanical","D1","NULL"
"384","180385","Engineering Thermodynamics","P.K.Nag   ","1","1","McGraw Hill Education","5","","Mechanical","Yes","Mechanical","D1","NULL"
"385","180386","Engineering Thermodynamics","E.Natarajan   ","1","1","Anuragam Publications","2","450","Mechanical","Yes","Mechanical","D1","NULL"
